TIME,CH1,SBP,DBP,Model,TBS1102C
1.4270 ,2.5400 ,,,,
1.4300 ,2.5800 ,,,,
1.4340 ,2.5400 ,,,,
1.4370 ,2.4200 ,,,,
1.4400 ,2.3000 ,,,,
1.4430 ,2.1800 ,,,,
1.4460 ,2.1800 ,,,,
1.4500 ,2.1800 ,,,,
1.4530 ,2.0600 ,,,,
1.4560 ,1.9400 ,,,,
1.4590 ,1.7800 ,,,,
1.4620 ,1.7800 ,,,,
1.4660 ,1.7800 ,,,,
1.4690 ,1.7400 ,,,,
1.4720 ,1.5800 ,,,,
1.4750 ,1.4200 ,,,,
1.4780 ,1.3400 ,,,,
1.4820 ,1.3800 ,,,,
1.4850 ,1.3400 ,,,,
1.4880 ,1.1800 ,,,,
1.4910 ,1.0600 ,,,,
1.4940 ,0.9400 ,,,,
1.4980 ,0.9800 ,,,,
1.5010 ,0.9800 ,,,,
1.5040 ,0.9000 ,,,,
1.5070 ,0.7000 ,,,,
1.5100 ,0.6200 ,,,,
1.5140 ,0.6200 ,,,,
1.5170 ,0.6600 ,,,,
1.5200 ,0.6200 ,,,,
1.5230 ,0.4200 ,,,,
1.5260 ,0.3000 ,,,,
1.5300 ,0.3000 ,,,,
1.5330 ,0.4200 ,,,,
1.5360 ,0.3400 ,,,,
1.5390 ,0.2200 ,,,,
1.5420 ,0.0600 ,,,,
1.5460 ,0.0600 ,,,,
1.5490 ,0.1400 ,,,,
1.5520 ,0.1800 ,,,,
1.5550 ,0.0600 ,,,,
1.5580 ,-0.1000 ,,,,
1.5620 ,-0.1400 ,,,,
1.5650 ,-0.0200 ,,,,
1.5680 ,0.0600 ,,,,
1.5710 ,-0.0200 ,,,,
1.5740 ,-0.2200 ,,,,
1.5780 ,-0.2600 ,,,,
1.5810 ,-0.1800 ,,,,
1.5840 ,-0.0200 ,,,,
1.5870 ,-0.0600 ,,,,
1.5900 ,-0.2200 ,,,,
1.5940 ,-0.2600 ,,,,
1.5970 ,-0.2200 ,,,,
1.6000 ,-0.0600 ,,,,
1.6030 ,0.0200 ,,,,
1.6060 ,-0.1000 ,,,,
1.6100 ,-0.2200 ,,,,
1.6130 ,-0.1800 ,,,,
1.6160 ,-0.0200 ,,,,
1.6190 ,0.0600 ,,,,
1.6220 ,0.0200 ,,,,
1.6260 ,-0.0600 ,,,,
1.6290 ,-0.0600 ,,,,
1.6320 ,0.0200 ,,,,
1.6350 ,0.1400 ,,,,
1.6380 ,0.1800 ,,,,
1.6420 ,0.0600 ,,,,
1.6450 ,0.0200 ,,,,
1.6480 ,0.1400 ,,,,
1.6510 ,0.2600 ,,,,
1.6540 ,0.3000 ,,,,
1.6580 ,0.1800 ,,,,
1.6610 ,0.1000 ,,,,
1.6640 ,0.1800 ,,,,
1.6670 ,0.3000 ,,,,
1.6700 ,0.3800 ,,,,
1.6740 ,0.2600 ,,,,
1.6770 ,0.1800 ,,,,
1.6800 ,0.1800 ,,,,
1.6830 ,0.2600 ,,,,
1.6860 ,0.3400 ,,,,
1.6900 ,0.3000 ,,,,
1.6930 ,0.1400 ,,,,
1.6960 ,0.1000 ,,,,
1.6990 ,0.1800 ,,,,
1.7020 ,0.2600 ,,,,
1.7060 ,0.2200 ,,,,
1.7090 ,0.0600 ,,,,
1.7120 ,-0.0200 ,,,,
1.7150 ,0.0200 ,,,,
1.7180 ,0.1400 ,,,,
1.7220 ,0.1000 ,,,,
1.7250 ,-0.0200 ,,,,
1.7280 ,-0.1800 ,,,,
1.7310 ,-0.1800 ,,,,
1.7340 ,-0.0600 ,,,,
1.7380 ,-0.0200 ,,,,
1.7410 ,-0.1400 ,,,,
1.7440 ,-0.3000 ,,,,
1.7470 ,-0.3400 ,,,,
1.7500 ,-0.2600 ,,,,
1.7540 ,-0.1800 ,,,,
1.7570 ,-0.2600 ,,,,
1.7600 ,-0.4200 ,,,,
1.7630 ,-0.5400 ,,,,
1.7660 ,-0.4600 ,,,,
1.7700 ,-0.3400 ,,,,
1.7730 ,-0.4200 ,,,,
1.7760 ,-0.5400 ,,,,
1.7790 ,-0.6600 ,,,,
1.7820 ,-0.6200 ,,,,
1.7860 ,-0.5400 ,,,,
1.7890 ,-0.5800 ,,,,
1.7920 ,-0.7000 ,,,,
1.7950 ,-0.7800 ,,,,
1.7980 ,-0.7800 ,,,,
1.8020 ,-0.7000 ,,,,
1.8050 ,-0.7000 ,,,,
1.8080 ,-0.8200 ,,,,
1.8110 ,-0.8600 ,,,,
1.8140 ,-0.9000 ,,,,
1.8180 ,-0.8200 ,,,,
1.8210 ,-0.7800 ,,,,
1.8240 ,-0.8600 ,,,,
1.8270 ,-0.9800 ,,,,
1.8300 ,-0.9800 ,,,,
1.8340 ,-0.9400 ,,,,
1.8370 ,-0.9000 ,,,,
1.8400 ,-0.9000 ,,,,
1.8430 ,-1.0200 ,,,,
1.8460 ,-1.0600 ,,,,
1.8500 ,-0.9800 ,,,,
1.8530 ,-0.9800 ,,,,
1.8560 ,-0.9800 ,,,,
1.8590 ,-1.0600 ,,,,
1.8620 ,-1.1000 ,,,,
1.8660 ,-1.0600 ,,,,
1.8690 ,-1.0200 ,,,,
1.8720 ,-1.0200 ,,,,
1.8750 ,-1.1000 ,,,,
1.8780 ,-1.1000 ,,,,
1.8820 ,-1.1000 ,,,,
1.8850 ,-1.0200 ,,,,
1.8880 ,-1.0600 ,,,,
1.8910 ,-1.1000 ,,,,
1.8940 ,-1.1000 ,,,,
1.8980 ,-1.1000 ,,,,
1.9010 ,-1.1000 ,,,,
1.9040 ,-1.1000 ,,,,
1.9070 ,-1.1000 ,,,,
1.9100 ,-1.1000 ,,,,
1.9140 ,-1.1000 ,,,,
1.9170 ,-1.1000 ,,,,
1.9200 ,-1.0600 ,,,,
1.9230 ,-1.1000 ,,,,
1.9260 ,-1.1000 ,,,,
1.9300 ,-1.1000 ,,,,
1.9330 ,-1.1000 ,,,,
1.9360 ,-1.1000 ,,,,
1.9390 ,-1.1000 ,,,,
1.9420 ,-1.1000 ,,,,
1.9460 ,-1.1000 ,,,,
1.9490 ,-1.1400 ,,,,
1.9520 ,-1.1000 ,,,,
1.9550 ,-1.1000 ,,,,
1.9580 ,-1.1000 ,,,,
1.9620 ,-1.1400 ,,,,
1.9650 ,-1.1000 ,,,,
1.9680 ,-1.1400 ,,,,
1.9710 ,-1.1000 ,,,,
1.9740 ,-1.1000 ,,,,
1.9780 ,-1.1400 ,,,,
1.9810 ,-1.1400 ,,,,
1.9840 ,-1.1400 ,,,,
1.9870 ,-1.1400 ,,,,
1.9900 ,-1.1000 ,,,,
1.9940 ,-1.1400 ,,,,
1.9970 ,-1.1800 ,,,,
2.0000 ,-1.1400 ,,,,
2.0030 ,-1.1000 ,,,,
2.0060 ,-1.0600 ,,,,
2.0100 ,-1.1000 ,,,,
2.0130 ,-1.0200 ,,,,
2.0160 ,-0.9400 ,,,,
2.0190 ,-0.8600 ,,,,
2.0220 ,-0.7800 ,,,,
2.0260 ,-0.7000 ,,,,
2.0290 ,-0.5800 ,,,,
2.0320 ,-0.4200 ,,,,
2.0350 ,-0.3000 ,,,,
2.0380 ,-0.1000 ,,,,
2.0420 ,0.0200 ,,,,
2.0450 ,0.2200 ,,,,
2.0480 ,0.4200 ,,,,
2.0510 ,0.5800 ,,,,
2.0540 ,0.8200 ,,,,
2.0580 ,1.0200 ,,,,
2.0610 ,1.2200 ,,,,
2.0640 ,1.4600 ,,,,
2.0670 ,1.6600 ,,,,
2.0700 ,1.8200 ,,,,
2.0740 ,1.9000 ,,,,
2.0770 ,2.0600 ,,,,
2.0800 ,2.3000 ,,,,
2.0830 ,2.3800 ,,,,
2.0860 ,2.5000 ,,,,
2.0900 ,2.5800 ,,,,
2.0930 ,2.7400 ,,,,
2.0960 ,2.9000 ,,,,
2.0990 ,3.0200 ,,,,
2.1020 ,3.0200 ,,,,
2.1060 ,3.0200 ,,,,
2.1090 ,3.0600 ,,,,
2.1120 ,3.1400 ,,,,
2.1150 ,3.1800 ,,,,
2.1180 ,3.0600 ,,,,
2.1220 ,2.9000 ,,,,
2.1250 ,2.8200 ,,,,
2.1280 ,2.9000 ,,,,
2.1310 ,2.8600 ,,,,
2.1340 ,2.7800 ,,,,
2.1380 ,2.6200 ,,,,
2.1410 ,2.4600 ,,,,
2.1440 ,2.3800 ,,,,
2.1470 ,2.4200 ,,,,
2.1500 ,2.3400 ,,,,
2.1540 ,2.2200 ,,,,
2.1570 ,2.0600 ,,,,
2.1600 ,1.9800 ,,,,
2.1630 ,1.9400 ,,,,
2.1660 ,1.9800 ,,,,
2.1700 ,1.8600 ,,,,
2.1730 ,1.7000 ,,,,
2.1760 ,1.5800 ,,,,
2.1790 ,1.5800 ,,,,
2.1820 ,1.5800 ,,,,
2.1860 ,1.5000 ,,,,
2.1890 ,1.3400 ,,,,
2.1920 ,1.2200 ,,,,
2.1950 ,1.2200 ,,,,
2.1980 ,1.2200 ,,,,
2.2020 ,1.2600 ,,,,
2.2050 ,1.1000 ,,,,
2.2080 ,0.9400 ,,,,
2.2110 ,0.9000 ,,,,
2.2140 ,0.9400 ,,,,
2.2180 ,0.9800 ,,,,
2.2210 ,0.8600 ,,,,
2.2240 ,0.7000 ,,,,
2.2270 ,0.6600 ,,,,
2.2300 ,0.7000 ,,,,
2.2340 ,0.7800 ,,,,
2.2370 ,0.6600 ,,,,
2.2400 ,0.5000 ,,,,
2.2430 ,0.3800 ,,,,
2.2460 ,0.4600 ,,,,
2.2500 ,0.5400 ,,,,
2.2530 ,0.5000 ,,,,
2.2560 ,0.3800 ,,,,
2.2590 ,0.2600 ,,,,
2.2620 ,0.2600 ,,,,
2.2660 ,0.4200 ,,,,
2.2690 ,0.4200 ,,,,
2.2720 ,0.3000 ,,,,
2.2750 ,0.1800 ,,,,
2.2780 ,0.1800 ,,,,
2.2820 ,0.3000 ,,,,
2.2850 ,0.3800 ,,,,
2.2880 ,0.3000 ,,,,
2.2910 ,0.1800 ,,,,
2.2940 ,0.1400 ,,,,
2.2980 ,0.2600 ,,,,
2.3010 ,0.3800 ,,,,
2.3040 ,0.3800 ,,,,
2.3070 ,0.2600 ,,,,
2.3100 ,0.2200 ,,,,
2.3140 ,0.3000 ,,,,
2.3170 ,0.4200 ,,,,
2.3200 ,0.4600 ,,,,
2.3230 ,0.3800 ,,,,
2.3260 ,0.3000 ,,,,
2.3300 ,0.3400 ,,,,
2.3330 ,0.5000 ,,,,
2.3360 ,0.5800 ,,,,
2.3390 ,0.5400 ,,,,
2.3420 ,0.4200 ,,,,
2.3460 ,0.4600 ,,,,
2.3490 ,0.5800 ,,,,
2.3520 ,0.6600 ,,,,
2.3550 ,0.6200 ,,,,
2.3580 ,0.5400 ,,,,
2.3620 ,0.5000 ,,,,
2.3650 ,0.6200 ,,,,
2.3680 ,0.7000 ,,,,
2.3710 ,0.7000 ,,,,
2.3740 ,0.5800 ,,,,
2.3780 ,0.5000 ,,,,
2.3810 ,0.5800 ,,,,
2.3840 ,0.6600 ,,,,
2.3870 ,0.6600 ,,,,
2.3900 ,0.5800 ,,,,
2.3940 ,0.4200 ,,,,
2.3970 ,0.4200 ,,,,
2.4000 ,0.5800 ,,,,
2.4030 ,0.5800 ,,,,
2.4060 ,0.5000 ,,,,
2.4100 ,0.3400 ,,,,
2.4130 ,0.2600 ,,,,
2.4160 ,0.3800 ,,,,
2.4190 ,0.4200 ,,,,
2.4220 ,0.3800 ,,,,
2.4260 ,0.1800 ,,,,
2.4290 ,0.1000 ,,,,
2.4320 ,0.1400 ,,,,
2.4350 ,0.2200 ,,,,
2.4380 ,0.2200 ,,,,
2.4420 ,0.0600 ,,,,
2.4450 ,-0.1000 ,,,,
2.4480 ,-0.0600 ,,,,
2.4510 ,0.0600 ,,,,
2.4540 ,0.0200 ,,,,
2.4580 ,-0.1000 ,,,,
2.4610 ,-0.2600 ,,,,
2.4640 ,-0.2600 ,,,,
2.4670 ,-0.1400 ,,,,
2.4700 ,-0.1000 ,,,,
2.4740 ,-0.2200 ,,,,
2.4770 ,-0.3800 ,,,,
2.4800 ,-0.4600 ,,,,
2.4830 ,-0.3400 ,,,,
2.4860 ,-0.2600 ,,,,
2.4900 ,-0.3000 ,,,,
2.4930 ,-0.5000 ,,,,
2.4960 ,-0.5800 ,,,,
2.4990 ,-0.5400 ,,,,
2.5020 ,-0.4600 ,,,,
2.5060 ,-0.4600 ,,,,
2.5090 ,-0.6200 ,,,,
2.5120 ,-0.7000 ,,,,
2.5150 ,-0.7000 ,,,,
2.5180 ,-0.5800 ,,,,
2.5220 ,-0.5800 ,,,,
2.5250 ,-0.7000 ,,,,
2.5280 ,-0.7800 ,,,,
2.5310 ,-0.7800 ,,,,
2.5340 ,-0.7400 ,,,,
2.5380 ,-0.7000 ,,,,
2.5410 ,-0.7800 ,,,,
2.5440 ,-0.9000 ,,,,
2.5470 ,-0.8600 ,,,,
2.5500 ,-0.8200 ,,,,
2.5540 ,-0.7800 ,,,,
2.5570 ,-0.8600 ,,,,
2.5600 ,-0.9000 ,,,,
2.5630 ,-0.9000 ,,,,
2.5660 ,-0.9000 ,,,,
2.5700 ,-0.8600 ,,,,
2.5730 ,-0.8600 ,,,,
2.5760 ,-0.9400 ,,,,
2.5790 ,-0.9800 ,,,,
2.5820 ,-0.9400 ,,,,
2.5860 ,-0.9000 ,,,,
2.5890 ,-0.9000 ,,,,
2.5920 ,-0.9400 ,,,,
2.5950 ,-0.9800 ,,,,
2.5980 ,-0.9800 ,,,,
2.6020 ,-0.9400 ,,,,
2.6050 ,-0.9000 ,,,,
2.6080 ,-0.9800 ,,,,
2.6110 ,-1.0200 ,,,,
2.6140 ,-0.9800 ,,,,
2.6180 ,-0.9400 ,,,,
2.6210 ,-0.9400 ,,,,
2.6240 ,-0.9400 ,,,,
2.6270 ,-0.9400 ,,,,
2.6300 ,-0.9800 ,,,,
2.6340 ,-0.9400 ,,,,
2.6370 ,-0.9400 ,,,,
2.6400 ,-0.9400 ,,,,
2.6430 ,-0.9800 ,,,,
2.6460 ,-0.9800 ,,,,
2.6500 ,-0.9400 ,,,,
2.6530 ,-0.9400 ,,,,
2.6560 ,-0.9400 ,,,,
2.6590 ,-0.9400 ,,,,
2.6620 ,-0.9800 ,,,,
2.6660 ,-0.9800 ,,,,
2.6690 ,-0.9800 ,,,,
2.6720 ,-0.9800 ,,,,
2.6750 ,-0.9800 ,,,,
2.6780 ,-1.0200 ,,,,
2.6820 ,-0.9800 ,,,,
2.6850 ,-1.0200 ,,,,
2.6880 ,-1.0200 ,,,,
2.6910 ,-1.0200 ,,,,
2.6940 ,-1.0600 ,,,,
2.6980 ,-1.0600 ,,,,
2.7010 ,-1.0600 ,,,,
2.7040 ,-1.0600 ,,,,
2.7070 ,-1.1000 ,,,,
2.7100 ,-1.1000 ,,,,
2.7140 ,-1.1000 ,,,,
2.7170 ,-1.0600 ,,,,
2.7200 ,-1.0200 ,,,,
2.7230 ,-1.0200 ,,,,
2.7260 ,-0.9800 ,,,,
2.7300 ,-0.9000 ,,,,
2.7330 ,-0.8600 ,,,,
2.7360 ,-0.7400 ,,,,
2.7390 ,-0.6200 ,,,,
2.7420 ,-0.5000 ,,,,
2.7460 ,-0.3800 ,,,,
2.7490 ,-0.2200 ,,,,
2.7520 ,-0.0600 ,,,,
2.7550 ,0.1400 ,,,,
2.7580 ,0.3000 ,,,,
2.7620 ,0.5000 ,,,,
2.7650 ,0.7400 ,,,,
2.7680 ,0.9400 ,,,,
2.7710 ,1.1400 ,,,,
2.7740 ,1.3400 ,,,,
2.7780 ,1.6200 ,,,,
2.7810 ,1.8200 ,,,,
2.7840 ,1.9400 ,,,,
2.7870 ,2.0600 ,,,,
2.7900 ,2.1400 ,,,,
2.7940 ,2.3000 ,,,,
2.7970 ,2.4600 ,,,,
2.8000 ,2.6600 ,,,,
2.8030 ,2.7000 ,,,,
2.8060 ,2.7400 ,,,,
2.8100 ,2.8600 ,,,,
2.8130 ,2.9400 ,,,,
2.8160 ,2.9800 ,,,,
2.8190 ,2.9800 ,,,,
2.8220 ,2.9400 ,,,,
2.8260 ,2.9000 ,,,,
2.8290 ,2.8600 ,,,,
2.8320 ,2.8600 ,,,,
2.8350 ,2.8200 ,,,,
2.8380 ,2.7000 ,,,,
2.8420 ,2.5400 ,,,,
2.8450 ,2.4600 ,,,,
2.8480 ,2.4600 ,,,,
2.8510 ,2.3800 ,,,,
2.8540 ,2.3000 ,,,,
2.8580 ,2.1400 ,,,,
2.8610 ,1.9800 ,,,,
2.8640 ,1.9800 ,,,,
2.8670 ,1.9400 ,,,,
2.8700 ,1.9000 ,,,,
2.8740 ,1.7400 ,,,,
2.8770 ,1.5800 ,,,,
2.8800 ,1.5000 ,,,,
2.8830 ,1.5800 ,,,,
2.8860 ,1.5400 ,,,,
2.8900 ,1.3800 ,,,,
2.8930 ,1.2200 ,,,,
2.8960 ,1.1400 ,,,,
2.8990 ,1.1400 ,,,,
2.9020 ,1.1800 ,,,,
2.9060 ,1.1000 ,,,,
2.9090 ,0.9000 ,,,,
2.9120 ,0.7800 ,,,,
2.9150 ,0.7800 ,,,,
2.9180 ,0.8600 ,,,,
2.9220 ,0.8200 ,,,,
2.9250 ,0.6600 ,,,,
2.9280 ,0.5000 ,,,,
2.9310 ,0.4600 ,,,,
2.9340 ,0.5400 ,,,,
2.9380 ,0.5800 ,,,,
2.9410 ,0.4600 ,,,,
2.9440 ,0.2600 ,,,,
2.9470 ,0.2200 ,,,,
2.9500 ,0.2600 ,,,,
2.9540 ,0.3400 ,,,,
2.9570 ,0.2600 ,,,,
2.9600 ,0.0600 ,,,,
2.9630 ,-0.0200 ,,,,
2.9660 ,0.0600 ,,,,
2.9700 ,0.1400 ,,,,
2.9730 ,0.1000 ,,,,
2.9760 ,-0.0600 ,,,,
2.9790 ,-0.1800 ,,,,
2.9820 ,-0.1000 ,,,,
2.9860 ,0.0200 ,,,,
2.9890 ,0.0200 ,,,,
2.9920 ,-0.1000 ,,,,
2.9950 ,-0.2200 ,,,,
2.9980 ,-0.2200 ,,,,
3.0020 ,-0.0200 ,,,,
3.0050 ,0.0600 ,,,,
3.0080 ,-0.0200 ,,,,
3.0110 ,-0.1800 ,,,,
3.0140 ,-0.1400 ,,,,
3.0180 ,-0.0200 ,,,,
3.0210 ,0.1400 ,,,,
3.0240 ,0.0600 ,,,,
3.0270 ,-0.0200 ,,,,
3.0300 ,-0.0200 ,,,,
3.0340 ,0.1000 ,,,,
3.0370 ,0.2200 ,,,,
3.0400 ,0.2600 ,,,,
3.0430 ,0.1400 ,,,,
3.0460 ,0.1000 ,,,,
3.0500 ,0.2200 ,,,,
3.0530 ,0.3400 ,,,,
3.0560 ,0.3800 ,,,,
3.0590 ,0.3000 ,,,,
3.0620 ,0.1800 ,,,,
3.0660 ,0.2600 ,,,,
3.0690 ,0.3400 ,,,,
3.0720 ,0.4200 ,,,,
3.0750 ,0.3400 ,,,,
3.0780 ,0.2200 ,,,,
3.0820 ,0.2200 ,,,,
3.0850 ,0.3400 ,,,,
3.0880 ,0.4200 ,,,,
3.0910 ,0.3000 ,,,,
3.0940 ,0.1800 ,,,,
3.0980 ,0.1000 ,,,,
3.1010 ,0.2200 ,,,,
3.1040 ,0.3400 ,,,,
3.1070 ,0.2600 ,,,,
3.1100 ,0.1000 ,,,,
3.1140 ,0.0200 ,,,,
3.1170 ,0.0600 ,,,,
3.1200 ,0.1800 ,,,,
3.1230 ,0.1400 ,,,,
3.1260 ,-0.0200 ,,,,
3.1300 ,-0.1400 ,,,,
3.1330 ,-0.1000 ,,,,
3.1360 ,-0.0200 ,,,,
3.1390 ,-0.0200 ,,,,
3.1420 ,-0.1400 ,,,,
3.1460 ,-0.3000 ,,,,
3.1490 ,-0.2600 ,,,,
3.1520 ,-0.1800 ,,,,
3.1550 ,-0.1400 ,,,,
3.1580 ,-0.2600 ,,,,
3.1620 ,-0.4200 ,,,,
3.1650 ,-0.4600 ,,,,
3.1680 ,-0.3800 ,,,,
3.1710 ,-0.3000 ,,,,
3.1740 ,-0.3800 ,,,,
3.1780 ,-0.5000 ,,,,
3.1810 ,-0.6200 ,,,,
3.1840 ,-0.5400 ,,,,
3.1870 ,-0.4600 ,,,,
3.1900 ,1.3000 ,,,,
3.1940 ,1.2600 ,,,,
3.1970 ,1.2600 ,,,,
